player_ID	player_extended_name	overall	position	age	height	weight	intl_rep	pace	dribbling	shooting	passing	defending	physicality	att_workrate	def_workrate
6150	Denis Tumasyan	68	CB	33	185	72	1	56.0	54.0	49.0	50.0	68.0	62.0	Med	Med
6165	Elliott Ward	68	CB	33	185	83	1	40.0	42.0	36.0	45.0	68.0	70.0	Med	Med
6440	Francisco Pablo Cruz Torres	68	CB	27	185	75	1	50.0	51.0	36.0	54.0	65.0	76.0	Med	Med
7570	Cyriaque Louvion	67	CB	31	185	80	1	38.0	46.0	47.0	57.0	65.0	77.0	Med	Med
7540	Siebe Blondelle	67	CB	32	185	81	1	51.0	56.0	47.0	60.0	65.0	71.0	Med	Med
7014	Alejandro José Muñoz Miguel	67	CB	24	185	74	1	71.0	55.0	35.0	56.0	66.0	68.0	Med	Med
7006	Pol García Tena	67	CB	23	185	78	1	58.0	45.0	32.0	45.0	69.0	60.0	Med	Med
7064	David Valencia	67	CB	27	185	75	1	56.0	37.0	26.0	39.0	67.0	70.0	Med	Med
7071	Luis Payares	67	CB	28	185	78	1	54.0	43.0	26.0	40.0	66.0	75.0	Med	Med
7496	Jerold Promes	67	CB	34	185	88	1	59.0	56.0	51.0	58.0	66.0	71.0	Med	Med
7354	Mohamed Djetei	67	CB	24	185	73	1	70.0	50.0	35.0	47.0	66.0	70.0	Med	Med
8642	Aaron Long	66	CB	25	185	78	1	74.0	53.0	36.0	49.0	62.0	74.0	Med	Med
8568	Adrien Monfray	66	CB	27	185	76	1	65.0	50.0	50.0	54.0	62.0	77.0	Med	Med
8587	Adam Sušac	66	CB	29	185	80	1	59.0	43.0	37.0	35.0	66.0	74.0	Med	Med
8589	Matthew Pennington	66	CB	24	185	77	1	72.0	50.0	33.0	51.0	65.0	71.0	Med	Med
8864	Wout Faes	66	CB	20	185	77	1	62.0	55.0	30.0	51.0	63.0	70.0	Med	Med
8929	Dylan Batubinsika	66	CB	22	185	84	1	65.0	47.0	28.0	45.0	63.0	76.0	Med	Med
7963	Darius Charles	66	CB	30	185	85	1	64.0	62.0	57.0	52.0	60.0	83.0	Med	Med
9596	Philipp Lienhart	65	CB	22	185	81	1	59.0	41.0	27.0	40.0	64.0	68.0	Med	Med
9560	Benedikt Gimber	65	CB	21	185	83	1	53.0	50.0	30.0	43.0	64.0	67.0	Med	Med
9481	Jeppe Tverskov	65	CB	25	185	84	1	56.0	54.0	43.0	52.0	64.0	67.0	Med	Med
9548	Julien Laporte	65	CB	24	185	82	1	72.0	39.0	26.0	28.0	65.0	77.0	Med	Med
9811	Vadim Demidov	65	CB	31	185	80	1	34.0	39.0	46.0	52.0	64.0	70.0	Med	Med
9173	Michael Fitzgerald	65	CB	30	185	82	1	62.0	52.0	41.0	48.0	64.0	76.0	Med	Med
8979	Antoine Ponroy	65	CB	32	185	80	1	49.0	47.0	36.0	42.0	65.0	65.0	Med	Med
8939	Leon Barnett	65	CB	32	185	72	1	62.0	48.0	32.0	43.0	63.0	74.0	Med	Med
8957	Rory McArdle	65	CB	31	185	72	1	54.0	42.0	22.0	44.0	63.0	74.0	Med	Med
9069	Christoph Menz	65	CB	29	185	78	1	68.0	63.0	36.0	61.0	62.0	71.0	Med	Med
9037	Ismail Ediev	65	CB	30	185	80	1	67.0	56.0	44.0	56.0	64.0	67.0	Med	Med
9290	Rodrigo Godínez	65	CB	26	185	69	1	60.0	58.0	41.0	53.0	65.0	65.0	Med	Med
10015	Osama Malik	64	CB	28	185	75	1	68.0	58.0	37.0	55.0	61.0	72.0	Med	Med
10101	Aaron Pierre	64	CB	25	185	88	1	67.0	39.0	21.0	34.0	61.0	75.0	Med	Med
10141	Yannick M'Boné	64	CB	25	185	80	1	53.0	58.0	49.0	56.0	62.0	72.0	Med	Med
10240	Lucas Rougeaux	64	CB	24	185	87	1	56.0	48.0	43.0	52.0	62.0	74.0	Med	Med
10204	Gaël Andonian	64	CB	23	185	74	1	46.0	40.0	32.0	48.0	64.0	67.0	Med	Med
11289	Alex Iacovitti	63	CB	21	185	68	1	73.0	52.0	34.0	49.0	60.0	72.0	Med	Med
11220	Daníel Leó Grétarsson	63	CB	23	185	76	1	69.0	59.0	52.0	57.0	62.0	65.0	Med	Med
11250	Hatim Belal Mahmoud	63	CB	24	185	70	1	49.0	53.0	42.0	50.0	61.0	70.0	Med	Med
10765	Dawid Sołdecki	63	CB	31	185	78	1	52.0	54.0	40.0	53.0	61.0	72.0	Med	Med
11151	Ahmed Sharahili	63	CB	24	185	75	1	74.0	58.0	29.0	42.0	61.0	72.0	Med	Med
11071	Marcin Flis	63	CB	24	185	75	1	67.0	53.0	31.0	53.0	64.0	65.0	Med	Med
11034	Adam Dźwigała	63	CB	23	185	80	1	68.0	53.0	46.0	52.0	60.0	71.0	Med	Med
12053	Florian Baak	62	CB	19	185	75	1	52.0	46.0	33.0	42.0	60.0	67.0	Med	Med
12145	Marco Kaffenberger	62	CB	22	185	73	1	65.0	43.0	25.0	45.0	60.0	65.0	Med	Med
12106	Faith Friday Obilor	62	CB	27	185	95	1	54.0	43.0	23.0	36.0	58.0	74.0	Med	Med
11607	Brendan Hamill	62	CB	26	185	79	1	64.0	49.0	43.0	48.0	61.0	61.0	Med	Med
11740	Sebastian Schonlau	62	CB	24	185	73	1	69.0	53.0	36.0	49.0	61.0	67.0	Med	Med
12616	Pablo Vázquez Pérez	61	CB	23	185	82	1	52.0	37.0	30.0	36.0	64.0	61.0	Med	Med
12577	Danijel Petrovic	61	CB	25	185	80	1	54.0	42.0	29.0	42.0	59.0	68.0	Med	Med
12491	Stefan Gartenmann	61	CB	21	185	75	1	39.0	50.0	31.0	45.0	60.0	66.0	Med	Med
12470	Cian Harries	61	CB	21	185	73	1	56.0	56.0	26.0	55.0	60.0	60.0	Med	Med
12538	Fikayo Tomori	61	CB	20	185	75	1	72.0	47.0	33.0	44.0	61.0	63.0	Med	Med
13119	Furkan Zorba	60	CB	20	185	77	1	66.0	41.0	31.0	36.0	58.0	68.0	Med	Med
13158	Hannes Delcroix	60	CB	19	185	75	1	65.0	56.0	28.0	49.0	58.0	61.0	Med	Med
13086	Declan Rice	60	CB	19	185	76	1	63.0	44.0	29.0	39.0	60.0	66.0	Med	Med
13173	Dan Scarr	60	CB	23	185	85	1	64.0	41.0	35.0	40.0	60.0	66.0	Med	Med
13016	Lucas Toussaint	60	CB	22	185	79	1	59.0	59.0	45.0	59.0	57.0	63.0	Med	Med
13556	Victor van den Bogert	59	CB	19	185	81	1	52.0	38.0	27.0	39.0	58.0	65.0	Med	Med
13253	Aaron Downes	59	CB	33	185	82	1	33.0	40.0	32.0	42.0	57.0	67.0	Med	Med
13969	Diederick Luydens	58	CB	19	185	75	1	68.0	55.0	33.0	43.0	56.0	61.0	Med	Med
13942	William Bianda	58	CB	18	185	82	1	63.0	36.0	26.0	35.0	56.0	66.0	Med	Med
13741	Luke Croll	58	CB	23	185	76	1	65.0	47.0	26.0	40.0	57.0	63.0	Med	Med
13643	Alexandr Denisov	58	CB	29	185	85	1	61.0	58.0	58.0	55.0	53.0	64.0	Med	Med
13688	Tom Dallison	58	CB	22	185	84	1	54.0	42.0	26.0	39.0	57.0	65.0	Med	Med
13855	Jamal Mohammad Al Dhafeeri	58	CB	26	185	70	1	62.0	55.0	44.0	52.0	57.0	63.0	Med	Med
14040	Nicolas Bürgy	57	CB	23	185	75	1	51.0	40.0	29.0	34.0	57.0	56.0	Med	Med
14076	George Edmundson	57	CB	21	185	75	1	57.0	41.0	27.0	36.0	55.0	63.0	Med	Med
14528	Tony Whitehead	55	CB	23	185	72	1	54.0	49.0	38.0	47.0	53.0	60.0	Med	Med
14822	Rayan Senhadji	54	CB	21	185	80	1	59.0	32.0	27.0	29.0	54.0	60.0	Med	Med
14974	Kenneth Yao	53	CB	20	185	78	1	57.0	31.0	24.0	31.0	53.0	60.0	Med	Med
15265	Sean O'Mahony	51	CB	22	185	80	1	44.0	31.0	23.0	28.0	50.0	60.0	Med	Med
15284	Antonios Papadopoulos	51	CB	19	185	78	1	59.0	38.0	27.0	26.0	49.0	63.0	Med	Med
15419	Billy Sass-Davies	49	CB	18	185	79	1	59.0	38.0	25.0	33.0	47.0	57.0	Med	Med
15401	Sam Todd	49	CB	20	185	76	1	42.0	28.0	24.0	31.0	48.0	56.0	Med	Med
1898	Harry Maguire	75	CB	25	188	79	1	44.0	60.0	37.0	56.0	75.0	82.0	Med	Med
1886	Edinaldo Gomes Pereira	75	CB	30	188	80	1	54.0	52.0	38.0	48.0	79.0	69.0	Med	Med
2400	David Omar Rodríguez Barrera	74	CB	29	188	73	1	64.0	72.0	39.0	62.0	74.0	77.0	Med	Med
3059	Wilker Ángel	73	CB	25	188	84	1	57.0	47.0	30.0	44.0	71.0	79.0	Med	Med
2714	Andreas Bjelland	73	CB	30	188	85	1	50.0	60.0	45.0	62.0	72.0	78.0	Med	Med
2633	Richard Keogh	73	CB	32	188	87	1	64.0	61.0	30.0	60.0	72.0	77.0	Med	Med
3580	Tobias Pereira Figueiredo	72	CB	24	188	84	1	59.0	55.0	31.0	48.0	69.0	78.0	Med	Med
3670	João Ricardo da Silva Afonso	72	CB	28	188	84	1	50.0	53.0	31.0	46.0	72.0	81.0	Med	Med
3217	Valerică Găman	72	CB	29	188	73	1	62.0	58.0	51.0	57.0	73.0	70.0	Med	Med
3427	Dedryck Boyata	72	CB	27	188	84	1	70.0	50.0	26.0	53.0	70.0	78.0	Med	Med
4352	Sverrir Ingi Ingason	71	CB	25	188	75	1	61.0	54.0	50.0	52.0	70.0	74.0	Med	Med
4389	Duje Ćaleta-Car	71	CB	22	188	87	1	64.0	54.0	38.0	46.0	70.0	77.0	Med	Med
4182	John Egan	71	CB	25	188	72	1	70.0	61.0	49.0	53.0	69.0	75.0	Med	Med
5115	Uroš Vitas	70	CB	26	188	85	1	34.0	43.0	43.0	67.0	71.0	74.0	Med	Med
4994	Rafael Czichos	70	CB	28	188	93	1	65.0	60.0	47.0	54.0	68.0	77.0	Med	Med
5161	Joe Gomez	70	CB	21	188	77	1	75.0	65.0	30.0	53.0	68.0	72.0	Med	Med
4864	Tyler Blackett	70	CB	24	188	87	1	71.0	63.0	40.0	65.0	68.0	75.0	Med	Med
4821	Sebastian Neumann	70	CB	27	188	80	1	52.0	50.0	27.0	45.0	70.0	73.0	Med	Med
5768	Tommie Hoban	69	CB	24	188	83	1	54.0	55.0	37.0	56.0	71.0	65.0	Med	Med
5832	Christophe Hérelle	69	CB	26	188	75	1	62.0	50.0	42.0	52.0	72.0	65.0	Med	Med
6021	Wilfried Kanon	69	CB	25	188	85	1	64.0	61.0	39.0	47.0	68.0	74.0	Med	Med
6037	Ádám Lang	69	CB	25	188	83	1	61.0	47.0	42.0	45.0	70.0	65.0	Med	Med
5359	Yoann Salmier	69	CB	25	188	85	1	52.0	35.0	23.0	36.0	71.0	78.0	Med	Med
6331	Marc Hornschuh	68	CB	27	188	82	1	60.0	59.0	40.0	59.0	68.0	68.0	Med	Med
6157	Shaun Barker	68	CB	36	188	80	1	32.0	48.0	45.0	54.0	67.0	64.0	Med	Med
6173	Liam Fontaine	68	CB	32	188	83	1	69.0	61.0	31.0	52.0	67.0	71.0	Med	Med
6555	Maxim Belyaev	68	CB	27	188	83	1	67.0	37.0	28.0	39.0	72.0	65.0	Med	Med
6419	Timo Beermann	68	CB	27	188	85	1	52.0	43.0	38.0	39.0	68.0	74.0	Med	Med
6377	Shaun Hutchinson	68	CB	27	188	80	1	68.0	57.0	28.0	53.0	65.0	78.0	Med	Med
6491	Paul Papp	68	CB	28	188	80	1	64.0	49.0	50.0	56.0	67.0	69.0	Med	Med
7603	Seb Hines	67	CB	30	188	78	1	66.0	53.0	32.0	52.0	65.0	70.0	Med	Med
7819	Martin Angha	67	CB	24	188	79	1	72.0	63.0	36.0	54.0	63.0	77.0	Med	Med
7796	Ethan Ebanks-Landell	67	CB	25	188	88	1	65.0	54.0	48.0	51.0	66.0	74.0	Med	Med
7146	Malcolm Cacutalua	67	CB	23	188	82	1	71.0	43.0	35.0	45.0	68.0	67.0	Med	Med
7144	Danilo Ortiz	67	CB	26	188	86	1	55.0	44.0	27.0	31.0	68.0	70.0	Med	Med
7023	Anthony Syhre	67	CB	23	188	83	1	64.0	36.0	27.0	30.0	67.0	76.0	Med	Med
8689	Carlos Blanco Moreno	66	CB	22	188	70	1	50.0	52.0	39.0	51.0	66.0	67.0	Med	Med
8791	Maximilian Wöber	66	CB	20	188	76	1	69.0	54.0	37.0	54.0	64.0	73.0	Med	Med
8163	Tom Flanagan	66	CB	26	188	76	1	61.0	47.0	28.0	46.0	64.0	74.0	Med	Med
8429	James Donachie	66	CB	25	188	75	1	68.0	44.0	32.0	47.0	66.0	70.0	Med	Med
8284	Andrey Buyvolov	66	CB	31	188	84	1	60.0	43.0	31.0	43.0	68.0	71.0	Med	Med
8372	Sebastian Nachreiner	66	CB	29	188	77	1	46.0	36.0	23.0	29.0	67.0	70.0	Med	Med
9826	Anthony Gerrard	65	CB	32	188	83	1	38.0	43.0	31.0	47.0	63.0	75.0	Med	Med
9132	Max Ehmer	65	CB	26	188	70	1	62.0	60.0	51.0	55.0	64.0	72.0	Med	Med
9142	Bartosz Kopacz	65	CB	26	188	85	1	56.0	40.0	35.0	38.0	63.0	71.0	Med	Med
8947	Karleigh Osborne	65	CB	30	188	78	1	68.0	52.0	33.0	47.0	62.0	76.0	Med	Med
8966	Elia Legati	65	CB	32	188	86	1	59.0	43.0	40.0	40.0	65.0	74.0	Med	Med
9245	Ryan Edwards	65	CB	24	188	76	1	61.0	43.0	34.0	42.0	65.0	67.0	Med	Med
10658	Luis Cardoza	64	CB	33	188	88	1	60.0	51.0	31.0	48.0	63.0	67.0	Med	Med
10708	Andrew Gravillon	64	CB	20	188	75	1	55.0	37.0	30.0	36.0	65.0	71.0	Med	Med
9938	Krystian Pearce	64	CB	28	188	95	1	67.0	51.0	30.0	40.0	62.0	74.0	Med	Med
10270	Marko Biskupović	64	CB	29	188	89	1	33.0	44.0	34.0	42.0	62.0	78.0	Med	Med
10118	Stephen Sama	64	CB	25	188	87	1	59.0	42.0	25.0	34.0	62.0	73.0	Med	Med
11459	Josef Welzmüller	63	CB	28	188	75	1	60.0	43.0	26.0	36.0	62.0	70.0	Med	Med
10922	Brian Gartland	63	CB	31	188	85	1	32.0	34.0	29.0	42.0	62.0	68.0	Med	Med
10833	William Jidayi	63	CB	34	188	87	1	47.0	55.0	52.0	56.0	57.0	78.0	Med	Med
11128	Frankie Kent	63	CB	22	188	76	1	66.0	56.0	29.0	44.0	63.0	61.0	Med	Med
11013	Connor Chapman	63	CB	23	188	83	1	59.0	46.0	31.0	45.0	66.0	64.0	Med	Med
11054	Marian Sarr	63	CB	23	188	78	1	64.0	59.0	39.0	56.0	63.0	61.0	Med	Med
11924	Steffen Nkansah	62	CB	22	188	78	1	55.0	46.0	30.0	43.0	64.0	56.0	Med	Med
11517	Scott Boyd	62	CB	32	188	75	1	50.0	48.0	41.0	51.0	60.0	70.0	Med	Med
11619	Clark Robertson	62	CB	25	188	76	1	67.0	59.0	28.0	51.0	58.0	70.0	Med	Med
11624	Tobias Haitz	62	CB	26	188	81	1	56.0	43.0	28.0	36.0	61.0	67.0	Med	Med
12676	León Heynke	61	CB	18	188	72	1	64.0	49.0	29.0	45.0	60.0	61.0	Med	Med
12256	Jamie Grimes	61	CB	27	188	76	1	57.0	37.0	28.0	42.0	60.0	67.0	Med	Med
12241	Luke Waterfall	61	CB	28	188	84	1	52.0	42.0	37.0	34.0	60.0	71.0	Med	Med
12509	Jake Clarke-Salter	61	CB	21	188	70	1	61.0	40.0	33.0	42.0	63.0	61.0	Med	Med
13588	Mickaël Nade	59	CB	19	188	80	1	52.0	40.0	26.0	32.0	60.0	63.0	Med	Med
13365	Alex Lacey	59	CB	25	188	75	1	54.0	43.0	31.0	36.0	60.0	64.0	Med	Med
13479	Manuel Maranda	59	CB	21	188	75	1	54.0	40.0	28.0	37.0	56.0	68.0	Med	Med
13726	Mark Kitching	58	CB	23	188	74	1	47.0	47.0	28.0	44.0	57.0	60.0	Med	Med
13731	Stefan Posch	58	CB	21	188	76	1	47.0	36.0	28.0	34.0	59.0	60.0	Med	Med
13670	Callum Howe	58	CB	24	188	87	1	52.0	39.0	34.0	42.0	56.0	68.0	Med	Med
13767	Emmanuel Onariase	58	CB	21	188	82	1	53.0	47.0	31.0	36.0	56.0	66.0	Med	Med
13793	Jack Fitzwater	58	CB	21	188	70	1	52.0	36.0	33.0	35.0	61.0	55.0	Med	Med
14027	Dominic Hyam	57	CB	22	188	70	1	59.0	36.0	28.0	33.0	56.0	59.0	Med	Med
14143	Kory Roberts	57	CB	20	188	73	1	75.0	44.0	24.0	31.0	55.0	67.0	Med	Med
14646	Mickaël Nanizayamo	55	CB	20	188	82	1	54.0	36.0	25.0	32.0	52.0	65.0	Med	Med
14823	Jordan McGregor	54	CB	21	188	75	1	53.0	37.0	26.0	33.0	53.0	64.0	Med	Med
15028	Chang Rae Ha	53	CB	23	188	83	1	47.0	36.0	25.0	30.0	52.0	63.0	Med	Med
15165	Sebastian Hausner	52	CB	18	188	78	1	55.0	37.0	26.0	37.0	49.0	58.0	Med	Med
15137	Warren O'Hora	52	CB	19	188	81	1	51.0	36.0	25.0	32.0	50.0	61.0	Med	Med
15205	Ally Gilchrist	51	CB	23	188	68	1	60.0	53.0	53.0	40.0	51.0	48.0	Med	Med
15212	Killian Brouder	51	CB	20	188	77	1	49.0	31.0	22.0	33.0	50.0	54.0	Med	Med
15411	Ben Wilmot	49	CB	18	188	80	1	61.0	35.0	25.0	32.0	47.0	60.0	Med	Med
1067	David García Santana	77	CB	36	184	82	1	56.0	59.0	45.0	64.0	76.0	78.0	Med	Med
1977	William Tesillo	75	CB	28	184	78	1	61.0	54.0	26.0	51.0	76.0	76.0	Med	Med
1924	Simon Falette	75	CB	26	184	89	1	62.0	55.0	45.0	48.0	73.0	86.0	Med	Med
2559	Jason Denayer	74	CB	23	184	70	1	75.0	65.0	42.0	57.0	74.0	73.0	Med	Med
2509	Carlos Salcedo	74	CB	25	184	82	1	67.0	60.0	26.0	49.0	76.0	74.0	Med	Med
2222	Gorka Elustondo Urkola	74	CB	31	184	79	1	57.0	66.0	64.0	73.0	72.0	76.0	Med	Med
3112	Diego González Polanco	73	CB	23	184	86	1	68.0	53.0	28.0	57.0	73.0	75.0	Med	Med
3079	Miloš Veljković	73	CB	23	184	77	1	55.0	58.0	28.0	54.0	74.0	70.0	Med	Med
2573	Andreas Johansson	73	CB	36	184	72	1	39.0	62.0	52.0	60.0	72.0	78.0	Med	Med
3194	Carl Medjani	72	CB	33	184	77	1	61.0	59.0	55.0	59.0	71.0	77.0	Med	Med
3384	Manuel Gulde	72	CB	27	184	78	1	68.0	57.0	40.0	52.0	72.0	70.0	Med	Med
3352	Vladimir Granat	72	CB	31	184	79	1	43.0	53.0	53.0	61.0	75.0	70.0	Med	Med
3361	Marc Valiente Hernández	72	CB	31	184	71	1	52.0	53.0	33.0	59.0	74.0	70.0	Med	Med
4239	Admilson E. Dias de Barros	71	CB	30	184	83	1	56.0	55.0	34.0	55.0	70.0	75.0	Med	Med
3850	Cédric Cambon	71	CB	32	184	76	1	61.0	59.0	47.0	60.0	69.0	75.0	Med	Med
3975	William Rémy	71	CB	27	184	79	1	74.0	61.0	40.0	59.0	67.0	83.0	Med	Med
4079	Bailey Wright	71	CB	26	184	79	1	66.0	56.0	39.0	48.0	70.0	75.0	Med	Med
4528	Sebastián Domínguez	70	CB	38	184	85	1	46.0	54.0	46.0	52.0	68.0	68.0	Med	Med
4846	Conor Coady	70	CB	25	184	78	1	60.0	65.0	66.0	64.0	69.0	74.0	Med	Med
5918	Jorge Arias	69	CB	25	184	77	1	70.0	58.0	40.0	56.0	68.0	72.0	Med	Med
5445	José De la Cuesta	69	CB	35	184	73	1	58.0	52.0	44.0	52.0	70.0	69.0	Med	Med
5674	Iván González López	69	CB	30	184	80	1	52.0	53.0	28.0	50.0	67.0	77.0	Med	Med
6309	Marc Pedersen	68	CB	29	184	87	1	68.0	54.0	38.0	57.0	63.0	82.0	Med	Med
6532	Pablo Iñiguez de Heredia	68	CB	24	184	73	1	51.0	60.0	42.0	58.0	67.0	68.0	Med	Med
6517	Angus MacDonald	68	CB	25	184	70	1	59.0	46.0	26.0	44.0	67.0	70.0	Med	Med
6584	Dorian Dessoleil	68	CB	26	184	68	1	52.0	48.0	31.0	50.0	69.0	68.0	Med	Med
6395	Mickaël Gaffoor	68	CB	31	184	80	1	56.0	38.0	22.0	43.0	64.0	78.0	Med	Med
7909	Baptiste Aloé	67	CB	24	184	77	1	53.0	46.0	32.0	39.0	68.0	69.0	Med	Med
7033	David Kinsombi	67	CB	22	184	74	1	66.0	57.0	32.0	54.0	67.0	69.0	Med	Med
7405	Nikita Baranov	67	CB	26	184	80	1	64.0	56.0	43.0	54.0	66.0	69.0	Med	Med
7291	Joseph Aidoo	67	CB	23	184	80	1	76.0	45.0	25.0	31.0	62.0	84.0	Med	Med
8673	Damian van Bruggen	66	CB	22	184	78	1	65.0	53.0	43.0	46.0	64.0	69.0	Med	Med
8685	Jefferson Gómez	66	CB	22	184	78	1	57.0	58.0	30.0	42.0	65.0	73.0	Med	Med
8603	Joshua Nadeau	66	CB	24	184	87	1	61.0	46.0	30.0	46.0	65.0	72.0	Med	Med
8886	Anier Figueroa	66	CB	31	184	76	1	66.0	52.0	42.0	31.0	66.0	65.0	Med	Med
8029	Aldo Angoula	66	CB	37	184	82	1	43.0	51.0	31.0	51.0	62.0	66.0	Med	Med
8083	Marcin Pietrowski	66	CB	30	184	79	1	56.0	64.0	55.0	61.0	64.0	76.0	Med	Med
8457	Carlos García Badías	66	CB	34	184	82	1	35.0	51.0	30.0	53.0	64.0	73.0	Med	Med
8359	Mathias Bossaerts	66	CB	22	184	76	1	61.0	55.0	31.0	48.0	64.0	71.0	Med	Med
8363	Jimmy Giraudon	66	CB	26	184	71	1	59.0	52.0	35.0	55.0	65.0	66.0	Med	Med
8955	Peter Hartley	65	CB	30	184	89	1	49.0	46.0	32.0	51.0	64.0	73.0	Med	Med
9388	Edwin Ávila	65	CB	32	184	79	1	58.0	42.0	20.0	30.0	64.0	70.0	Med	Med
9334	Robert Costa Ventura	65	CB	24	184	80	1	54.0	43.0	34.0	47.0	65.0	60.0	Med	Med
9215	Saša Balić	65	CB	28	184	76	1	71.0	54.0	38.0	39.0	68.0	70.0	Med	Med
10444	Lukas Boeder	64	CB	21	184	81	1	66.0	54.0	31.0	48.0	62.0	68.0	Med	Med
10647	Juan Rodríguez Martínez	64	CB	23	184	82	1	48.0	40.0	24.0	41.0	63.0	69.0	Med	Med
10642	Marcos Senesi	64	CB	21	184	80	1	63.0	46.0	35.0	41.0	66.0	63.0	Med	Med
10089	Jun Soo Yu	64	CB	30	184	80	1	67.0	61.0	59.0	51.0	61.0	74.0	Med	Med
9996	Hallgrímur Jónasson	64	CB	32	184	80	1	44.0	57.0	46.0	55.0	61.0	72.0	Med	Med
